cpep_AF-A0A6N8TV41-F1_240_251.sdf,325.193176,274.758606,36.338142,14.096434,7,0
mol_142028.sdf,47.468670,1.475957,33.416836,12.575877,7,0
mol_286854.sdf,51.869102,5.700954,32.681908,13.486241,7,0
mol_144748.sdf,55.962467,6.911511,35.900032,13.150926,7,0
mol_131918.sdf,58.306068,7.440663,38.741905,12.123499,7,0
mol_42144.sdf,55.423519,6.152337,34.926334,14.344849,7,0
mol_151918.sdf,60.658913,12.729987,34.629280,13.299643,7,0
mol_144541.sdf,59.071888,9.613428,35.187042,14.271420,7,0
mol_188157.sdf,49.694763,0.437948,34.876774,14.380045,7,0
mol_133356.sdf,54.344978,9.742785,33.739201,10.862992,7,0
mol_171303.sdf,49.997391,0.712765,35.783234,13.501390,7,0
mol_172247.sdf,53.472210,6.059080,33.806072,13.607059,7,0
mol_279721.sdf,49.073242,0.116048,35.041027,13.916169,7,0
mol_123110.sdf,49.981632,2.225690,34.794815,12.961128,3,0
mol_499.sdf,52.241089,4.522818,34.399078,13.319192,3,0
cpep_AF-A0A2N1KIY0-F1_163_177.sdf,622.730713,571.937317,35.753822,15.039548,3,0
mol_88141.sdf,49.472435,2.657987,35.861904,10.952547,3,0
mol_196093.sdf,48.711704,0.465321,34.503895,13.742490,3,0
mol_89126.sdf,54.782799,5.769712,35.571259,13.441828,3,0
mol_40481.sdf,51.452682,3.370100,33.890388,14.192190,3,0
mol_302735.sdf,60.115982,9.508266,35.296242,15.311474,3,0
mol_249515.sdf,59.263096,10.049142,35.148643,14.065311,1,0
mol_285214.sdf,50.882423,0.564686,36.325912,13.991826,1,0
mol_40481.sdf,47.407860,3.517134,31.255621,12.635104,3,0
mol_196093.sdf,54.000027,5.699579,34.594952,13.705495,3,0
mol_123110.sdf,55.999474,7.739398,34.320065,13.940009,3,0
mol_499.sdf,45.833263,0.363752,31.833221,13.636292,3,0
cpep_AF-A0A2N1KIY0-F1_163_177.sdf,193.348160,142.785706,35.814850,14.747608,3,0
mol_285214.sdf,58.175507,5.157791,38.157505,14.860209,3,0
mol_89126.sdf,49.178776,1.751152,33.758888,13.668735,3,0
mol_302735.sdf,51.270462,2.348960,34.232338,14.689162,3,0
mol_249515.sdf,52.728127,4.107664,36.396141,12.224321,1,0
mol_88141.sdf,49.401531,4.078345,33.531509,11.791677,1,0
mol_249515.sdf,56.381695,7.952384,35.768604,12.660705,3,0
mol_196093.sdf,49.219131,0.356512,34.539360,14.323263,3,0
mol_499.sdf,45.201073,0.432978,31.790689,12.977406,3,0
mol_89126.sdf,48.229774,0.692104,34.311771,13.225900,3,0
mol_285214.sdf,50.947456,0.419061,36.588524,13.939875,3,0
cpep_AF-A0A2N1KIY0-F1_163_177.sdf,232.137802,179.664627,36.843445,15.629734,3,0
mol_40481.sdf,46.249466,0.157567,31.718040,14.373857,3,0
mol_123110.sdf,55.037579,7.274392,34.582542,13.180644,3,0
mol_88141.sdf,46.448071,1.393896,33.154026,11.900150,1,0
mol_302735.sdf,50.633526,1.582161,34.731407,14.319957,1,0
mol_77783.sdf,54.038300,6.202352,36.722500,11.113450,7,0
mol_111587.sdf,50.729164,3.616299,33.601944,13.510923,7,0
mol_76355.sdf,52.690273,6.496798,35.917393,10.276080,7,0
PBmol_5bvn.sdf,181.334167,130.347183,35.433376,15.553597,7,0
mol_9064.sdf,45.410011,0.462395,31.267712,13.679903,7,0
mol_36239.sdf,49.656052,2.448815,33.709595,13.497643,7,0
mol_107786.sdf,54.464081,7.881146,35.058174,11.524760,7,0
mol_224410.sdf,49.713062,0.639857,35.460987,13.612218,7,0
mol_218000.sdf,51.764069,5.950258,32.995056,12.818756,7,0
mol_38888.sdf,49.229103,0.780000,34.592930,13.856174,7,0
mol_302034.sdf,50.254986,1.578623,34.445541,14.230819,7,0
mol_112642.sdf,51.575336,7.488512,33.019176,11.067651,7,0
mol_152942.sdf,50.908630,1.270681,36.369717,13.268236,7,0
mol_243773.sdf,48.629723,0.142394,32.676521,15.810805,7,0
mol_88697.sdf,52.627308,7.613768,32.375874,12.637670,7,0
mol_148054.sdf,54.045868,6.633831,33.390610,14.021426,7,0
mol_81657.sdf,58.363197,7.824817,37.003159,13.535221,7,0
PBmol_3hrb.sdf,358.791748,307.119446,36.473892,15.198420,7,0
mol_274486.sdf,49.772285,1.342558,35.686386,12.743340,7,0
mol_26039.sdf,49.747620,1.007285,35.235306,13.505029,7,0
cpep_AF-A0A2D6QFA2-F1_411_422.sdf,169.298309,119.143600,36.047440,14.107273,7,0
mol_2611.sdf,48.072243,0.141081,34.399879,13.531286,7,0
mol_214476.sdf,57.121819,7.464612,36.233570,13.423635,7,0
mol_302729.sdf,52.513855,5.189632,31.878965,15.445257,7,0
mol_126433.sdf,48.298012,0.436611,33.938198,13.923203,7,0
cpep_AF-A0A1F6CU77-F1_351_360.sdf,127.872284,78.446838,35.048725,14.376722,7,0
mol_1fl6H_pocH.sdf,57.926720,10.134498,35.422283,12.369938,7,0
mol_116446.sdf,47.889130,1.654935,32.457245,13.776951,7,0
